script_name,status,return_code,duration_sec,stdout_log,stderr_log,error
jumbo_carnes_pescados.py,OK,0,176,C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\logs_runs\20260226_173537\jumbo_carnes_pescados.py.out.log,C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\logs_runs\20260226_173537\jumbo_carnes_pescados.py.err.log,
jumbo_chocolates_galleras_snack.py,OK,0,295,C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\logs_runs\20260226_173537\jumbo_chocolates_galleras_snack.py.out.log,C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\logs_runs\20260226_173537\jumbo_chocolates_galleras_snack.py.err.log,
