cba_name;formato_objetivo;supermarket;sku;name;brand;price_num;list_price_num;fallback_price_num;discount_price_num;unit;net_content;unit_family;size_std;price_per_unit_web;price_per_unit_list_web;price_per_std_unit_calc;category_std;subcategory;last_category;match_score;detail_url
Queso crema;100 g a 300 g;unimarc;10832;Queso crema Colun natural 100 g;Colun;900.0;900.0;730.0;7300.0;Kg;1 un;mass;100.0;;;9.0;;Quesos;Queso crema y untables;6.0;https://www.unimarc.cl/queso-crema-natura-colun-100-grs/p
Queso crema;100 g a 300 g;unimarc;6983;Queso crema Quillayes untable natural 140 g;Quillayes;1350.0;1350.0;1350.0;;Kg;1 un;mass;140.0;;;9.642857142857142;;Quesos;Queso crema y untables;6.0;https://www.unimarc.cl/queso-untable-quillayes-s-natural-140-gr/p
Queso crema;100 g a 300 g;unimarc;10882;Queso crema Soprole natural 200 g;Soprole;1650.0;1650.0;1650.0;;Kg;1 un;mass;200.0;;;8.25;;Quesos;Queso crema y untables;6.0;https://www.unimarc.cl/chessino-natural-soprole-200-gr/p
Queso crema;100 g a 300 g;unimarc;3490;Queso crema Colun natural 200 g;Colun;1690.0;1690.0;1690.0;;Kg;1 un;mass;200.0;;;8.45;;Quesos;Queso crema y untables;6.0;https://www.unimarc.cl/queso-crema-colun-200-grs/p
Huevo de gallina;6 a 12 unidades;jumbo;156583;Huevo Cuisine & Co Extra Grande Blanco Gallina Libre 12 un.;Cuisine & Co;4990.0;4990.0;4990.0;;;;unit;12.0;;;415.8333333333333;;;Huevos (Mostrar todo);5.0;https://www.jumbo.cl/huevo-ex-gran-blanco-12u-gall-libre-c-and-co-2045697/p
Huevo de gallina;6 a 12 unidades;jumbo;156583;Huevo Cuisine & Co Extra Grande Blanco Gallina Libre 12 un.;Cuisine & Co;4990.0;4990.0;4990.0;;;;unit;12.0;;;415.8333333333333;;;Huevos de Campo y Gallina Libre;5.0;https://www.jumbo.cl/huevo-ex-gran-blanco-12u-gall-libre-c-and-co-2045697/p
Huevo de gallina;6 a 12 unidades;lider;dom_28;Huevo Blanco Grande, 6 Un;;2390.0;2390.0;398.0;;;;unit;6.0;;;398.3333333333333;;Huevos y Mantequillas > Huevos;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780418000000
Huevo de gallina;6 a 12 unidades;lider;dom_30;Huevo Blanco Grande, 12 Un;;4290.0;4290.0;300.0;;;;unit;12.0;;;357.5;;Huevos y Mantequillas > Huevos;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780418002002
Huevo de gallina;6 a 12 unidades;unimarc;96584;Huevo metálico decorativo modelo Easter Dkora;Dkora;2190.0;2190.0;2190.0;;unidad;1 un;unit;;;;;;Librería, celebraciones y juguetes;Juegos y juguetes;5.0;https://www.unimarc.cl/huevo-metalico-easter-26-dkora/p
Huevo de gallina;6 a 12 unidades;unimarc;13694;Huevo grande blanco Yemita 6 un;Yemita;2250.0;2250.0;2250.0;;unidad;1 un;unit;6.0;;;375.0;;Huevos;Huevos gallina;5.0;https://www.unimarc.cl/huevo-grande-blanco-yemita-6-un/p
Huevo de gallina;6 a 12 unidades;unimarc;1644;Huevo grande color La Granja 6 un;La Granja;2990.0;2990.0;2770.0;27700.0;unidad;1 un;unit;6.0;;;498.3333333333333;;Huevos;Huevos gallina;5.0;https://www.unimarc.cl/huevo-grande-color-la-granja-6-un/p
Huevo de gallina;6 a 12 unidades;unimarc;71720;Huevo Coliumo extra color 12 un;Coliumo;4350.0;4350.0;4350.0;;unidad;1 un;unit;12.0;;;362.5;;Huevos;Huevos gallina;5.0;https://www.unimarc.cl/huevo-extra-color-coliumo-12-un/p
Huevo de gallina;6 a 12 unidades;unimarc;71721;Huevo Coliumo grande blanco 12 un;Coliumo;4370.0;4370.0;3850.0;38500.0;unidad;1 un;unit;12.0;;;364.1666666666667;;Huevos;Huevos gallina;5.0;https://www.unimarc.cl/huevo-primera-blanco-coliumo-12-un/p
Mantequilla con sal;100 g a 250 g;jumbo;150774;Baguette Coolback Mantequilla Hierbas Congelada 175 g;Coolback;1590.0;1590.0;1590.0;;;;mass;175.0;;;9.085714285714285;;;Apanados;5.0;https://www.jumbo.cl/bag-hierbas-manteq-2037028/p
Mantequilla con sal;100 g a 250 g;jumbo;150775;Baguette Coolback Mantequilla Ajo Congelada 175 g;Coolback;1590.0;1590.0;1590.0;;;;mass;175.0;;;9.085714285714285;;;Apanados;5.0;https://www.jumbo.cl/bag-ajo-manteq-2037027/p
Mantequilla con sal;100 g a 250 g;jumbo;150052;Mantequilla con Sal Cuisine & Co 125g;Cuisine & Co;1690.0;1690.0;1690.0;;;;mass;125.0;;;13.52;;;Mantequillas;5.0;https://www.jumbo.cl/mantequilla-125g-2037149/p
Mantequilla con sal;100 g a 250 g;jumbo;6796;Mantequilla Soprole con Sal 125 g;Soprole;1820.0;1820.0;1820.0;;;;mass;125.0;;;14.56;;;Mantequillas;5.0;https://www.jumbo.cl/mantequilla-soprole-pan-125-g-con-sal/p
Mantequilla con sal;100 g a 250 g;jumbo;6781;Mantequilla Colun con Sal 125 g;Colun;1850.0;1850.0;1850.0;;;;mass;125.0;;;14.8;;;Mantequillas;5.0;https://www.jumbo.cl/mantequilla-colun-pan-125-g-con-sal/p
Mantequilla con sal;100 g a 250 g;lider;dom_9;Cabritas para microondas Mantequilla, 91 g;;1550.0;1550.0;1550.0;;;;mass;91.0;;;17.032967032967033;;Snacks y Picoteo > Cabritas;;5.0;https://super.lider.cl/ip/snacks-y-picoteo/00007615060133
Mantequilla con sal;100 g a 250 g;lider;dom_22;Mantequilla Tradicional, 200 g;;2290.0;2290.0;2290.0;;;;mass;200.0;;;11.45;;Huevos y Mantequillas > Mantequillas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780461339264
Mantequilla con sal;100 g a 250 g;lider;3400048206;Huevitos De Chocolate Sabor Mantequilla De Maní., 272 g;;8490.0;8490.0;8490.0;;;;mass;272.0;;;31.21323529411765;;Chocolates > Chocolates;;5.0;https://super.lider.cl/ip/variedad/00003400048206
Mantequilla con sal;100 g a 250 g;lider;dom_2;Mantequilla Con sal, 200 g;;10000.0;10000.0;2000.0;;;;mass;200.0;;;50.0;;Huevos y Mantequillas > Mantequillas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780290011601
Mantequilla con sal;100 g a 250 g;lider;dom_36;Mantequilla Con Sal Tradicional, 200 g;;10360.0;10360.0;2590.0;;;;mass;200.0;;;51.8;;Huevos y Mantequillas > Mantequillas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780870950003
Mantequilla con sal;100 g a 250 g;unimarc;89302;Cabritas Tento sabor mantequilla 91 g;Tento;1350.0;1350.0;1350.0;;Kg;1 un;mass;91.0;;;14.835164835164836;;Cóctel y snacks;Snack;5.0;https://www.unimarc.cl/cabritas-sabor-mantequilla-tento-91-gr/p
Mantequilla con sal;100 g a 250 g;unimarc;173;Popcorn Act II Mantequilla Light 85 g;Act Ii;1490.0;1490.0;1490.0;;Kg;1 un;mass;85.0;;;17.529411764705884;;Cóctel y snacks;Snack;5.0;https://www.unimarc.cl/popcorn-act-ii-mantequilla-light-85-g/p
Mantequilla con sal;100 g a 250 g;unimarc;408;Mantequilla Soprole con sal 125 g Mantequilla Soprole con sal pan 125 g;Soprole;1790.0;1790.0;1590.0;15900.0;Kg;1 un;mass;125.0;;;14.32;;Mantequillas;Mantequilla;5.0;https://www.unimarc.cl/mantequilla-soprole-con-sal-pan-125-g/p
Mantequilla con sal;100 g a 250 g;unimarc;411;Mantequilla Colun con sal pan 125 g;Colun;1850.0;1850.0;1850.0;;Kg;1 un;mass;125.0;;;14.8;;Mantequillas;Mantequilla;5.0;https://www.unimarc.cl/mantequilla-colun-con-sal-pan-125-g/p
Mantequilla con sal;100 g a 250 g;unimarc;3511;Mantequilla Calo con sal pan 125 g;Calo;1850.0;1850.0;1850.0;;Kg;1 un;mass;125.0;;;14.8;;Mantequillas;Mantequilla;5.0;https://www.unimarc.cl/mantequilla-pan-calo-125-gr/p
Margarina;200 g a 500 g;jumbo;6827;Margarina Soprole 250 g;Soprole;1550.0;1550.0;1550.0;;;;mass;250.0;;;6.2;;;Mantequillas y Margarinas (Mostrar todo);5.0;https://www.jumbo.cl/margarina-soprole-cremosa-con-leche-pan-250-g/p
Margarina;200 g a 500 g;jumbo;6827;Margarina Soprole 250 g;Soprole;1550.0;1550.0;1550.0;;;;mass;250.0;;;6.2;;;Margarinas;5.0;https://www.jumbo.cl/margarina-soprole-cremosa-con-leche-pan-250-g/p
Margarina;200 g a 500 g;jumbo;155980;Margarina Soprole Mix con Mantequilla 200 g;Soprole;1690.0;1690.0;1390.0;;;;mass;200.0;;;8.45;;;Mantequillas y Margarinas (Mostrar todo);5.0;https://www.jumbo.cl/margarina-soprole-pan-mix-200gr-2048540/p
Margarina;200 g a 500 g;jumbo;155980;Margarina Soprole Mix con Mantequilla 200 g;Soprole;1690.0;1690.0;1390.0;;;;mass;200.0;;;8.45;;;Margarinas;5.0;https://www.jumbo.cl/margarina-soprole-pan-mix-200gr-2048540/p
Margarina;200 g a 500 g;jumbo;26018;Margarina Deline Pote 500 g;Deline;1990.0;1990.0;1990.0;;;;mass;500.0;;;3.98;;;Margarinas;5.0;https://www.jumbo.cl/margarina-deline-pote-500-g/p
Margarina;200 g a 500 g;lider;dom_13;Margarina Light, 450 g;;3756.0;3756.0;460.0;;;;mass;450.0;;;8.346666666666666;;Huevos y Mantequillas > Margarinas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780281000885
Margarina;200 g a 500 g;lider;dom_8;Margarina Tradicional, 500 g;;3780.0;3780.0;1890.0;;;;mass;500.0;;;7.56;;Huevos y Mantequillas > Margarinas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00789300004729
Margarina;200 g a 500 g;lider;dom_1;Margarina Tradicional, 500 g;;4000.0;4000.0;550.0;;;;mass;500.0;;;8.0;;Huevos y Mantequillas > Margarinas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00789300006525
Margarina;200 g a 500 g;lider;dom_5;Margarina Tradicional, 250 g;;4000.0;4000.0;450.0;;;;mass;250.0;;;16.0;;Huevos y Mantequillas > Margarinas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780290060500
Margarina;200 g a 500 g;lider;dom_6;Margarina Tradicional, 450 g;;4111.0;4111.0;570.0;;;;mass;450.0;;;9.135555555555555;;Huevos y Mantequillas > Margarinas;;5.0;https://super.lider.cl/ip/huevos-y-mantequillas/00780281000889
Margarina;200 g a 500 g;unimarc;3502;Margarina Soprole 250 g Margarina Soprole pan 250 g;Soprole;1490.0;1490.0;1490.0;;Kg;1 un;mass;250.0;;;5.96;;Mantequillas;Margarina y manteca;5.0;https://www.unimarc.cl/margarina-soprole-pan-250-grs/p
Margarina;200 g a 500 g;unimarc;17033;Margarina Next Soprole light 250 g Margarina light Soprole Next pan 250 g;Next;1550.0;1550.0;1290.0;12900.0;Kg;1 un;mass;250.0;;;6.2;;Mantequillas;Margarina y manteca;5.0;https://www.unimarc.cl/margarina-next-soprole-pan-250-g/p
Margarina;200 g a 500 g;unimarc;93317;Margarina mix Soprole 200Gr;Soprole;1790.0;1790.0;1590.0;15900.0;Kg;1 un;mass;200.0;;;8.95;;Mantequillas;Margarina y manteca;5.0;https://www.unimarc.cl/margarina-mix-soprole-200gr/p
Margarina;200 g a 500 g;unimarc;65069;Margarina tradicional Qualy 250 g;Qualy;1790.0;1790.0;1790.0;;Kg;1 un;mass;250.0;;;7.16;;Mantequillas;Margarina y manteca;5.0;https://www.unimarc.cl/margarina-tradicional-qualy-250-gr/p
Margarina;200 g a 500 g;unimarc;91984;Margarina Sureña pote 250 g;Sureña;1850.0;1850.0;1650.0;16500.0;Kg;1 un;mass;250.0;;;7.4;;Mantequillas;Margarina y manteca;5.0;https://www.unimarc.cl/margarina-surena-pote-250gr/p
Aceite vegetal combinado o puro;1 litro;jumbo;15148;Aceite Vegetal Belmont 1 L;Belmont;3150.0;3150.0;3150.0;;;;volume;1000.0;;;3.15;;;Aceite;9.5;https://www.jumbo.cl/aceite-vegetal-belmont-1-l-0-colesterol/p
Aceite vegetal combinado o puro;1 litro;jumbo;15148;Aceite Vegetal Belmont 1 L;Belmont;3150.0;3150.0;3150.0;;;;volume;1000.0;;;3.15;;;Aceites, Sal y Condimentos (Mostrar todo);9.5;https://www.jumbo.cl/aceite-vegetal-belmont-1-l-0-colesterol/p
Aceite vegetal combinado o puro;1 litro;jumbo;75612;Aceite de Canola 1 L;Cuisine & Co;3250.0;3250.0;3250.0;;;;volume;1000.0;;;3.25;;;Aceite;9.5;https://www.jumbo.cl/aceite-de-canola-1-l-cuisine-and-co-1749577/p
Aceite vegetal combinado o puro;1 litro;jumbo;75612;Aceite de Canola 1 L;Cuisine & Co;3250.0;3250.0;3250.0;;;;volume;1000.0;;;3.25;;;Aceites, Sal y Condimentos (Mostrar todo);9.5;https://www.jumbo.cl/aceite-de-canola-1-l-cuisine-and-co-1749577/p
Aceite vegetal combinado o puro;1 litro;jumbo;13833;Aceite de Maravilla Chef 1 L;Chef;3750.0;3750.0;2490.0;;;;volume;1000.0;;;3.75;;;Aceite;9.5;https://www.jumbo.cl/aceite-maravilla-chef-1-l/p
Aceite vegetal combinado o puro;1 litro;lider;dom_8;Aceite Vegetal Botella, 1 L;;2390.0;2390.0;2390.0;;;;volume;1000.0;;;2.39;;Aceites y Aderezos > Aceites;;9.5;https://super.lider.cl/ip/aceites-y-aderezos/00780281001202
Aceite vegetal combinado o puro;1 litro;lider;dom_4;Aceite Maravilla Botella, 1 L;;2490.0;2490.0;2490.0;;;;volume;1000.0;;;2.49;;Aceites y Aderezos > Aceites;;9.5;https://super.lider.cl/ip/aceites-y-aderezos/00040005052441
Aceite vegetal combinado o puro;1 litro;lider;dom_15;Aceite Canola Botella, 1 L;;2500.0;2500.0;2500.0;;;;volume;1000.0;;;2.5;;Aceites y Aderezos > Aceites;;9.5;https://super.lider.cl/ip/aceites-y-aderezos/00040005052442
Aceite vegetal combinado o puro;1 litro;lider;dom_5;Aceite De Maravilla Botella Botella, 1 L;;3490.0;3490.0;600.0;;;;volume;1000.0;;;3.49;;Aceites y Aderezos > Aceites;;9.5;https://super.lider.cl/ip/aceites-y-aderezos/00780281000209
Aceite vegetal combinado o puro;1 litro;lider;dom_6;Aceite de Maravilla Botella, 1 L;;3790.0;3790.0;1000.0;;;;volume;1000.0;;;3.79;;Aceites y Aderezos > Aceites;;9.5;https://super.lider.cl/ip/aceites-y-aderezos/00779027200101
Plátano;1 kg granel;jumbo;154007;Plátano Orgánico 1 kg;Frutas y Verduras Propias;1890.0;1890.0;1890.0;;;;mass;1000.0;;;1.89;;;Frutas (Mostrar todo);9.5;https://www.jumbo.cl/platano-organico-1-kg-2042981/p
Plátano;1 kg granel;unimarc;9720;Plátano granel 500 g;Frutas Y Verduras;745.0;745.0;745.0;;Kg;500 g;mass;500.0;;;1.49;;Frutas y verduras congeladas;Frutas;9.5;https://www.unimarc.cl/platano-kg/p
Manzana;1 kg granel;jumbo;147687;Manzana Royal Gala Bolsa 1 kg;Frutas y Verduras Propias;1990.0;1990.0;1990.0;;;;mass;1000.0;;;1.99;;;Frutas (Mostrar todo);9.5;https://www.jumbo.cl/manzana-royal-gala-1-kg-1842210/p
Manzana;1 kg granel;lider;dom_3;Manzana Royal Bolsa, 1 kg;;1990.0;1990.0;1990.0;;;;mass;1000.0;;;1.99;;Frutas > Manzanas y Peras;;9.5;https://super.lider.cl/ip/frutas/00346448981000
Manzana;1 kg granel;lider;dom_10;Manzana Verde Bolsa, 1 kg;;1990.0;1990.0;1990.0;;;;mass;1000.0;;;1.99;;Frutas > Manzanas y Peras;;9.5;https://super.lider.cl/ip/frutas/00040005003113
Manzana;1 kg granel;lider;dom_5;Manzana Royal Gala Orgánica Bolsa, 900 g;;2433.0;2433.0;2190.0;;;;mass;900.0;;;2.703333333333333;;Frutas > Manzanas y Peras;;9.2;https://super.lider.cl/ip/frutas/00347355500000
Lechuga;1 unidad o equivalente;jumbo;5632;Lechuga Escarola 300 g;Genial;1990.0;1990.0;1990.0;;;;mass;300.0;;;6.633333333333334;;;Ensaladas;5.0;https://www.jumbo.cl/lechuga-escarola-genial-300-g/p
Lechuga;1 unidad o equivalente;jumbo;28756;Lechuga Vegus Butterhead Orgánico Clamshell 500 g;Vegus;4290.0;4290.0;4290.0;;;;mass;500.0;;;8.58;;;Verduras Orgánicas;5.0;https://www.jumbo.cl/lechuga-butterhead-organico-clamshell-500-g/p
Lechuga;1 unidad o equivalente;jumbo;28756;Lechuga Vegus Butterhead Orgánico Clamshell 500 g;Vegus;4290.0;4290.0;4290.0;;;;mass;500.0;;;8.58;;;Orgánicas (Mostrar todo);5.0;https://www.jumbo.cl/lechuga-butterhead-organico-clamshell-500-g/p
Lechuga;1 unidad o equivalente;unimarc;13806;Lechuga escarola Genial 300 g;Genial;1890.0;1890.0;1890.0;;Kg;1 un;mass;300.0;;;6.3;;Verduras;Ensaladas listas;5.0;https://www.unimarc.cl/lechuga-escarola-genial-300-gr/p
Limón;1 kg granel;jumbo;5799;Limón Malla 1 kg;Frutas y Verduras Propias;2090.0;2090.0;2090.0;;;;mass;1000.0;;;2.09;;;Verduras (Mostrar todo);8.0;https://www.jumbo.cl/limon-jumbo-malla-1-kg/p
Limón;1 kg granel;jumbo;18606;Limón Orgánico 1 kg;Frutas y Verduras Propias;2490.0;2490.0;2490.0;;;;mass;1000.0;;;2.49;;;Verduras Orgánicas;8.0;https://www.jumbo.cl/limones-organicos-1kg/p
Limón;1 kg granel;jumbo;18606;Limón Orgánico 1 kg;Frutas y Verduras Propias;2490.0;2490.0;2490.0;;;;mass;1000.0;;;2.49;;;Orgánicas (Mostrar todo);8.0;https://www.jumbo.cl/limones-organicos-1kg/p
Limón;1 kg granel;jumbo;149947;Pie de Limón Fontarella 880 g;Fontarella;11990.0;11990.0;11990.0;;;;mass;880.0;;;13.625;;;Kuchen, Pie y Tartaletas;7.640000000000001;https://www.jumbo.cl/pie-de-limon-fonta-2039803/p
Limón;1 kg granel;jumbo;137836;Exfoliante Dr Teal's Azúcar Limón 538 g;Dr Teal's;12590.0;12590.0;12590.0;;;;mass;538.0;;;23.401486988847584;;;Bienestar;6.614;https://www.jumbo.cl/exfoliante-dr-teals-azucar-limon-538gr-1996855/p
Limón;1 kg granel;lider;dom_1;Limón Malla, 1 kg;;1950.0;1950.0;1950.0;;;;mass;1000.0;;;1.95;;Frutas > Limón Naranja y Cítricos;;8.0;https://super.lider.cl/ip/frutas/00780465943000
Limón;1 kg granel;lider;dom_1;Limón Malla, 1 kg;;1950.0;1950.0;1950.0;;;;mass;1000.0;;;1.95;;Preparalo tu Mismo > Michelada;;8.0;https://super.lider.cl/ip/frutas/00780465943000
Limón;1 kg granel;lider;dom_2;Limón Malla, 1 kg;;1950.0;1950.0;1950.0;;;;mass;1000.0;;;1.95;;Preparalo tu Mismo > Moscow Mule;;8.0;https://super.lider.cl/ip/frutas/00780465943000
Limón;1 kg granel;lider;dom_1;Limón Malla, 1 kg;;1950.0;1950.0;1950.0;;;;mass;1000.0;;;1.95;;Preparalo tu Mismo > Mojito;;8.0;https://super.lider.cl/ip/frutas/00780465943000
Limón;1 kg granel;lider;dom_6;Limón Sutil Malla, 1 kg;;3790.0;3790.0;3790.0;;;;mass;1000.0;;;3.79;;Frutas > Limón Naranja y Cítricos;;8.0;https://super.lider.cl/ip/frutas/00780463169005
Limón;1 kg granel;unimarc;479;Limón malla 1 Kg;Frutas Y Verduras;1990.0;1990.0;1990.0;;Kg;1 un;mass;1000.0;;;1.99;;Verduras;Verduras;8.0;https://www.unimarc.cl/limon-malla-11-unid-aprox/p
Limón;1 kg granel;unimarc;59498;Limón Vegus orgánico malla 1 Kg;Frutas Y Verduras;2390.0;2390.0;2390.0;;Kg;1 un;mass;1000.0;;;2.39;;Verduras;Verduras orgánicas;8.0;https://www.unimarc.cl/limon-organico-malla-1-kg-2/p
Limón;1 kg granel;unimarc;91704;Limpiador crema Smart Clean limón 750 g;Smart Clean;2290.0;2290.0;1490.0;14900.0;Kg;1 un;mass;750.0;;;3.0533333333333332;;Baño y cocina;Limpiador crema;7.25;https://www.unimarc.cl/limp-crema-limon-smart-clean-750-gr/p
Limón;1 kg granel;unimarc;1557;Limpiador en crema Cif bioactive limón 750 g;Cif;2890.0;2890.0;2409.0;24090.0;Kg;1 un;mass;750.0;;;3.8533333333333335;;Baño y cocina;Limpiador crema;7.25;https://www.unimarc.cl/limpiador-cif-crema-limon-750-g/p
Limón;1 kg granel;unimarc;86769;CONDIMENTO PIMIENTA LIMON BADIA 680G;Badia;11890.0;11890.0;11890.0;;Kg;1 un;mass;680.0;;;17.485294117647058;;Condimentos y salsas;Condimentos;7.04;https://www.unimarc.cl/condimento-pimienta-limon-badia-680-4gr/p
Palta;700 g a 1 kg;jumbo;5802;Palta Hass Malla 1 kg;Frutas y Verduras Propias;3990.0;3990.0;3990.0;;;;mass;1000.0;;;3.99;;;Verduras (Mostrar todo);8.0;https://www.jumbo.cl/palta-hass-jumbo-malla-1-kg/p
Palta;700 g a 1 kg;lider;dom_1;Palta Hass Chilena Malla, 1 kg;;4990.0;4990.0;4990.0;;;;mass;1000.0;;;4.99;;Frutas > Paltas;;8.0;https://super.lider.cl/ip/frutas/00780953490002
Palta;700 g a 1 kg;lider;dom_3;Palta Hass Malla, 700 g;;4271.0;4271.0;2990.0;;;;mass;700.0;;;6.101428571428571;;Frutas > Paltas;;7.1;https://super.lider.cl/ip/frutas/00780953490126
Palta;700 g a 1 kg;unimarc;280;Palta hass malla 1 Kg;Frutas Y Verduras;3990.0;3990.0;3990.0;;Kg;1 un;mass;1000.0;;;3.99;;Verduras;Verduras;8.0;https://www.unimarc.cl/palta-hass-malla-1-kg/p
Palta;700 g a 1 kg;unimarc;64379;Palta hass malla 700 g;Frutas Y Verduras;2790.0;2790.0;2790.0;;Kg;1 un;mass;700.0;;;3.9857142857142858;;Verduras;Verduras;7.1;https://www.unimarc.cl/palta-hass-malla-700-g/p
Palta;700 g a 1 kg;unimarc;279;Palta hass granel 500 g;Frutas Y Verduras;2995.0;2995.0;2995.0;;Kg;500 g;mass;500.0;;;5.99;;Verduras;Verduras;6.5;https://www.unimarc.cl/palta-hass-1-kg-6-u-aprox/p
Tomate;500 g a 1 kg;jumbo;145969;Bistec de Pechuga de Pavo Ariztía Tomate Albahaca 450 g;Ariztía;6290.0;6290.0;6290.0;;;;mass;450.0;;;13.977777777777778;;;Filetes y Pechugas de Pavo;7.7;https://www.jumbo.cl/bistec-pech-pavo-tom-albah-ariztia-450g-2020914/p
Tomate;500 g a 1 kg;jumbo;145969;Bistec de Pechuga de Pavo Ariztía Tomate Albahaca 450 g;Ariztía;6290.0;6290.0;6290.0;;;;mass;450.0;;;13.977777777777778;;;Pavo (Mostrar todo);7.7;https://www.jumbo.cl/bistec-pech-pavo-tom-albah-ariztia-450g-2020914/p
Tomate;500 g a 1 kg;jumbo;156248;Mix Hummus Tomate Albahaca 360 g;Cuisine & Co;5490.0;5490.0;5490.0;;;;mass;360.0;;;15.25;;;Hummus;7.16;https://www.jumbo.cl/mix-hummus-tomate-albahaca-360g-2049302/p
Tomate;500 g a 1 kg;jumbo;5822;Tomate Larga Vida Malla 1 kg;Frutas y Verduras Propias;1990.0;1990.0;1990.0;;;;mass;1000.0;;;1.99;;;Verduras (Mostrar todo);5.0;https://www.jumbo.cl/tomate-malla-1-kg/p
Tomate;500 g a 1 kg;lider;dom_9;Tomate Triple Tasty Cocktail Pote, 500 gr;;4190.0;4190.0;4190.0;;;;mass;500.0;;;8.38;;Verduras > Tomates;;8.0;https://super.lider.cl/ip/verduras/00780460076027
Tomate;500 g a 1 kg;lider;dom_5;Tomate Cocktail Pote, 500 gr;;6300.0;6300.0;3150.0;;;;mass;500.0;;;12.6;;Verduras > Tomates;;8.0;https://super.lider.cl/ip/verduras/00780463617032
Tomate;500 g a 1 kg;lider;dom_20;Pizza Tomate Pesto, 448 gr;;23192.0;23192.0;10390.0;;;;mass;448.0;;;51.767857142857146;;Comidas Congeladas > Pizzas Congeladas;;7.688000000000001;https://super.lider.cl/ip/platos-listos-familiar/00780467451015
Tomate;500 g a 1 kg;lider;dom_6;Tomate Romanita Cocktail Pote, 340 gr;;9676.0;9676.0;3290.0;;;;mass;340.0;;;28.458823529411763;;Verduras > Tomates;;7.04;https://super.lider.cl/ip/verduras/00780460076028
Tomate;500 g a 1 kg;lider;dom_1;Tomate Larga Vida Malla, 1 Kg;;1950.0;1950.0;1950.0;;;;mass;1000.0;;;1.95;;Verduras > Tomates;;5.0;https://super.lider.cl/ip/verduras/00780465037000
Tomate;500 g a 1 kg;unimarc;324;Tomate larga vida granel 500 g;Frutas Y Verduras;975.0;975.0;975.0;;Kg;500 g;mass;500.0;;;1.95;;Verduras;Verduras;8.0;https://www.unimarc.cl/tomate-1-kg-5-u-aprox/p
Tomate;500 g a 1 kg;unimarc;85067;Tomate grape mix colores 500 g;Frutas Y Verduras;2990.0;2990.0;2990.0;;Kg;1 un;mass;500.0;;;5.98;;Verduras;Verduras;8.0;https://www.unimarc.cl/tomate-grape-mix-colores-500-gr/p
Tomate;500 g a 1 kg;unimarc;75814;Tomate cocktail colores 500 g;Frutas Y Verduras;3245.0;3245.0;3245.0;;Kg;500 g;mass;500.0;;;6.49;;Verduras;Verduras;8.0;https://www.unimarc.cl/tomate-cocktail-colores-kg/p
Tomate;500 g a 1 kg;unimarc;9912;Tomate Triple Tasty pack 500 g;Triple Tasty Pack;4390.0;4390.0;4390.0;;Kg;1 un;mass;500.0;;;8.78;;Verduras;Verduras;8.0;https://www.unimarc.cl/tomate-triple-tasty-3-variedades-500-g/p
Tomate;500 g a 1 kg;unimarc;78249;Tomate whitney Agrícola Ramos 340 g;Agricola Ramos;2550.0;2550.0;2550.0;;Kg;1 un;mass;340.0;;;7.5;;Verduras;Verduras;7.04;https://www.unimarc.cl/tomate-whitney-agricola-ramos-340-gr/p
Zanahoria;1 kg;jumbo;5832;Zanahoria Bolsa 1 kg;Frutas y Verduras Propias;1350.0;1350.0;1350.0;;;;mass;1000.0;;;1.35;;;Verduras (Mostrar todo);8.0;https://www.jumbo.cl/zanahoria-jumbo-1-kg/p
Zanahoria;1 kg;jumbo;149907;Zanahoria Orgánica Malla 1 kg;Vegus;1590.0;1590.0;1590.0;;;;mass;1000.0;;;1.59;;;Verduras Orgánicas;8.0;https://www.jumbo.cl/zanahoria-1-kg-2037771/p
Zanahoria;1 kg;jumbo;149907;Zanahoria Orgánica Malla 1 kg;Vegus;1590.0;1590.0;1590.0;;;;mass;1000.0;;;1.59;;;Orgánicas (Mostrar todo);8.0;https://www.jumbo.cl/zanahoria-1-kg-2037771/p
Zanahoria;1 kg;lider;dom_4;Zanahoria Jugo Bolsa, 1 Kg;;1190.0;1190.0;1190.0;;;;mass;1000.0;;;1.19;;Verduras > Zapallos y Zanahorias;;8.0;https://super.lider.cl/ip/verduras/00780464080073
Zanahoria;1 kg;lider;dom_1;Zanahoria Bolsa, 1 Kg;;1290.0;1290.0;1290.0;;;;mass;1000.0;;;1.29;;Verduras > Zapallos y Zanahorias;;8.0;https://super.lider.cl/ip/verduras/00780461085032
Zanahoria;1 kg;lider;dom_11;Zanahoria Bolsa, 1 kg;;1990.0;1990.0;1990.0;;;;mass;1000.0;;;1.99;;Verduras > Zapallos y Zanahorias;;8.0;https://super.lider.cl/ip/verduras/00780461378187
