group_id;supermarket;name;brand;category_std;unit;unit_family;net_content;size_std;price;price_num;detail_url
401;jumbo;Merluza Filete Congelado 500 g;Cuisine & Co;;;;;;4990;4990.0;https://www.jumbo.cl/merluza-filete-sin-piel-500g-cuisine-and-co-1964040/p
402;jumbo;Salmón Filete Aqua 500 g;Aqua;;;;;;11990;11990.0;https://www.jumbo.cl/salmon-filete-aqua-500-gr/p
403;jumbo;Reineta Filete Congelada 500 g;El Golfo;;;;;;8890;8890.0;https://www.jumbo.cl/filetes-de-reineta-el-golfo-bolsa-500-g-sin-piel-2/p
404;jumbo;Congrio Dorado Premium Congelado 400 g;Cuisine & Co;;;;;;10990;10990.0;https://www.jumbo.cl/congrio-dorado-congelado-al-vacio-400g/p
405;jumbo;Trucha Filete Congelada 500 g;Entre Ríos;;;;;;8990;8990.0;https://www.jumbo.cl/trucha-filete-cong-entre-rios-500-g/p
406;jumbo;Salmón Filete Congelado 500 g;Cuisine & Co;;;;;;10590;10590.0;https://www.jumbo.cl/salmon-filete-500-g-cuisine-and-co-1785289/p
407;jumbo;Tilapia Sin Piel Congelada 500 g;Cuisine & Co;;;;;;5490;5490.0;https://www.jumbo.cl/tilapia-filete-sin-piel-500-g-cuisine-and-co-1773232/p
408;jumbo;Filete de Chillo Congelado 454 g;Panamei;;;;;;5990;5990.0;https://www.jumbo.cl/ocean-perch-panamei-454gr-1996592/p
409;jumbo;Merluza Premium Al Vacío Congelada 400 g;Cuisine & Co;;;;;;7150;7150.0;https://www.jumbo.cl/merluza-austral-congelada-al-vacio-400g/p
410;jumbo;Merluza Austral con Piel 500 g;Cuisine & Co;;;;;;7990;7990.0;https://www.jumbo.cl/merluza-austral-con-piel-500-g-cuisine-and-co-1707709/p
411;jumbo;Albacora Congelada 500 g;Cuisine & Co;;;;;;10990;10990.0;https://www.jumbo.cl/albacora-congelada-500-g-cuisine-and-co-1870163/p
412;jumbo;Trucha Al Vacío Congelada 400 g;Congelados Premium;;;;;;11290;11290.0;https://www.jumbo.cl/trucha-congelada-al-vacio-400g/p
413;jumbo;Salmón Congelado 1.2 kg;Aqua;;;;;;30290;30290.0;https://www.jumbo.cl/salmon-atlantico-sin-piel-aqua-1200-grs-1894854/p
414;jumbo;Porciones de Bacalao Congelado 454 g;Panamei;;;;;;9990;9990.0;https://www.jumbo.cl/cod-portion-panamei-454gr-1996591/p
415;jumbo;Loin de Salmón Congelado 1.5 kg;La Crianza;;;;;;53990;53990.0;https://www.jumbo.cl/loin-de-salmon-la-crianza-sin-piel-1-5-kg/p
416;jumbo;Loin Atún kg;Jumbo;;;;;;8995;8995.0;https://www.jumbo.cl/loin-atun-kg-1932889-kg/p
417;jumbo;Salmón No Tratado Congelado 400 g;Cuisine & Co;;;;;;12990;12990.0;https://www.jumbo.cl/salmon-congelado-al-vacio-400g/p
418;jumbo;Salmón Ahumado South Wind Laminado 100 g;South Wind;;;;;;5990;5990.0;https://www.jumbo.cl/salmon-ahum-fri-lamin-s-wind-100-gr-471492/p
419;jumbo;Salmón Filete Congelado kg;Cuisine & Co;;;;;;33986;33986.0;https://www.jumbo.cl/filete-de-salmon-congelado-kg-cuisine-and-co-1829854-kg/p
420;jumbo;Trucha Filete Congelada kg;Cuisine & Co;;;;;;19941;19941.0;https://www.jumbo.cl/trucha-filete-congelada-kg-cuisine-and-co-1855163-kg/p
421;jumbo;Corvina Congelada 500 g;Cuisine & Co;;;;;;11490;11490.0;https://www.jumbo.cl/corvina-f-500g-c-and-c-2034036/p
422;jumbo;Loin Trucha Porciones Congelado 500 g;CaletaBay;;;;;;13990;13990.0;https://www.jumbo.cl/loin-trucha-porcion-cbay-500-grs-1993246/p
423;jumbo;Loin Trucha Al Vacío Congelado 250 g;CaletaBay;;;;;;7990;7990.0;https://www.jumbo.cl/loin-trucha-cbay-250-grs-1993244/p
424;jumbo;Hamburguesa de Jurel San José 100 g;San José;;;;;;990;990.0;https://www.jumbo.cl/hamburguesa-de-jurel-san-jose-100gr-2052546/p
425;jumbo;Milanesa de Merluza Apanadas 500 g;Cuisine & Co;;;;;;4890;4890.0;https://www.jumbo.cl/milanesa-de-merluza-apanada-500-g-cuisine-and-co-1785323/p
426;jumbo;Merluza Filete Apanadas 500 g;El Golfo;;;;;;6990;6990.0;https://www.jumbo.cl/merluza-el-golfo-500-g-filetes-apanados-congelados-2/p
427;jumbo;Merluza Varita Apanadas 500 g;El Golfo;;;;;;5990;5990.0;https://www.jumbo.cl/merluza-varita-el-golfo-500-gr-1979066/p
428;jumbo;Croquetas de Reineta Apanadas 100 g;Friosur;;;;;;990;990.0;https://www.jumbo.cl/croquetas-reineta-friosur-100-gr-1973837/p
429;jumbo;Nuggets de Reineta Friosur Apanados 400 g;Friosur;;;;;;3090;3090.0;https://www.jumbo.cl/nuggets-reineta-friosur-400-gr-1973835/p
430;jumbo;Croqueta de Salmón Apanadas 80 g;La Crianza;;;;;;850;850.0;https://www.jumbo.cl/croqueta-de-salmon-apanadas-80-g-1883830/p
431;jumbo;Nuggets de Salmón La Crianza Apanados 400 g;La Crianza;;;;;;3490;3490.0;https://www.jumbo.cl/nuggets-salmon-aqua-400-gr/p
432;jumbo;Rollitos de Salmón Apanados 400 g;La Crianza;;;;;;4890;4890.0;https://www.jumbo.cl/rollito-salmon-aqua-400-gr/p
433;jumbo;Croquetas de Merluza Congelado 100 g;El Golfo;;;;;;1350;1350.0;https://www.jumbo.cl/croquetas-de-merluza-100-gr-el-golfo/p
434;jumbo;Pececitos Apanados 400 g;El Golfo;;;;;;3090;3090.0;https://www.jumbo.cl/pececitos-apan-e-golfo-400gr-1972586/p
435;jumbo;Nuggets de Merluza El Golfo Apanadas 400 g;El Golfo;;;;;;3250;3250.0;https://www.jumbo.cl/nuggets-de-merluza-500-gr-el-golfo/p
436;jumbo;Merluza Tempura 500 g;El Golfo;;;;;;6350;6350.0;https://www.jumbo.cl/merluza-tempura-500-gr-el-golfo/p
437;jumbo;Hamburguesa de Salmón Cuisine & Co 100 g;Cuisine & Co;;;;;;1990;1990.0;https://www.jumbo.cl/hamburguesa-de-salmon-100-g-cuisine-and-co-1819095/p
438;jumbo;Varita de Salmón Cuisine & Co 400 g;Cuisine & Co;;;;;;3990;3990.0;https://www.jumbo.cl/varita-de-salmon-atlanti-400g-cuisine-and-co-1997973/p
439;jumbo;Nuggets de Salmón Cuisine & Co 400 g;Cuisine & Co;;;;;;3990;3990.0;https://www.jumbo.cl/nugget-de-salmon-atlanti-400g-cuisine-and-co-1997972/p
440;jumbo;Lomo Merluza Austral Apa 120 g;Cuisine & Co;;;;;;1590;1590.0;https://www.jumbo.cl/lomo-merluza-austral-apa-120g-cuisine-and-co-2013119/p
441;jumbo;Lomo de Salmón Cuisine & Co 100 g;Cuisine & Co;;;;;;2190;2190.0;https://www.jumbo.cl/lomo-de-salmon-atlanti-100g-cuisine-and-co-2002596/p
442;jumbo;Lomo de Salmón Empanizado La Crianza 100 g;La Crianza;;;;;;2090;2090.0;https://www.jumbo.cl/lomo-de-salmon-empan-la-crianza-100gr-2022101/p
443;jumbo;Varitas de Reineta Congelada 400 g;Friosur;;;;;;3190;3190.0;https://www.jumbo.cl/varitas-reineta-friosur-400-gr-1973836/p
444;jumbo;Merluza Tempura Romana 500 g;Cuisine & Co;;;;;;4890;4890.0;https://www.jumbo.cl/merluza-tempura-a-la-romana-500-g-cuisine-and-co-1785324/p
445;jumbo;Hamburguesa de Jurel San José 100 g;San José;;;;;;990;990.0;https://www.jumbo.cl/hamburguesa-de-jurel-san-jose-100gr-2052546/p
446;jumbo;Salmón Filete Fresco Granel;Pescadería Jumbo;;;;;;10495;10495.0;https://www.jumbo.cl/salmon-granel/p
447;jumbo;Atún Filete Granel;Pescadería Jumbo;;;;;;7995;7995.0;https://www.jumbo.cl/atun-filete-prov-kg/p
448;jumbo;Merluza Austral Filete Fresca Granel;Pescadería Jumbo;;;;;;7995;7995.0;https://www.jumbo.cl/merluza-austral-filete-prov-kg/p
449;jumbo;Reineta Filete Fresca Granel;Pescadería Jumbo;;;;;;9995;9995.0;https://www.jumbo.cl/reineta-filete-prov-kg/p
450;jumbo;Trucha Filete Fresca Granel;Pescadería Jumbo;;;;;;10495;10495.0;https://www.jumbo.cl/trucha-filete-prov-kg/p
451;jumbo;Salmón Filete No Tratado Fresco Granel;Pescadería Jumbo;;;;;;10995;10995.0;https://www.jumbo.cl/salmon-no-tratado-con-antibioticos-aqua-austral-kg/p
452;jumbo;Rollitos de Salmón Apanados 400 g;La Crianza;;;;;;4890;4890.0;https://www.jumbo.cl/rollito-salmon-aqua-400-gr/p
453;jumbo;Lomo de Salmón Empanizado La Crianza 100 g;La Crianza;;;;;;2090;2090.0;https://www.jumbo.cl/lomo-de-salmon-empan-la-crianza-100gr-2022101/p
454;jumbo;Merluza Filete Apanadas 500 g;El Golfo;;;;;;6990;6990.0;https://www.jumbo.cl/merluza-el-golfo-500-g-filetes-apanados-congelados-2/p
455;jumbo;Salmón Trozo Aqua 500 g;Aqua;;;;;;11990;11990.0;https://www.jumbo.cl/salmon-trozo-aqua-500-gr/p
456;jumbo;Croquetas de Merluza Congelado 100 g;El Golfo;;;;;;1350;1350.0;https://www.jumbo.cl/croquetas-de-merluza-100-gr-el-golfo/p
457;jumbo;Congrio Dorado Filete Fresco Granel;Pescadería Jumbo;;;;;;10495;10495.0;https://www.jumbo.cl/congrio-dorado-filete-prov-kg/p
458;jumbo;Croqueta de Salmón Apanadas 80 g;La Crianza;;;;;;850;850.0;https://www.jumbo.cl/croqueta-de-salmon-apanadas-80-g-1883830/p
459;jumbo;Salmón Filete Aqua 500 g;Aqua;;;;;;11990;11990.0;https://www.jumbo.cl/salmon-filete-aqua-500-gr/p
460;jumbo;Nuggets de Salmón La Crianza Apanados 400 g;La Crianza;;;;;;3490;3490.0;https://www.jumbo.cl/nuggets-salmon-aqua-400-gr/p
461;jumbo;Croquetas de Reineta Apanadas 100 g;Friosur;;;;;;990;990.0;https://www.jumbo.cl/croquetas-reineta-friosur-100-gr-1973837/p
462;jumbo;Merluza Varita Apanadas 500 g;El Golfo;;;;;;5990;5990.0;https://www.jumbo.cl/merluza-varita-el-golfo-500-gr-1979066/p
463;jumbo;Merluza Tempura 500 g;El Golfo;;;;;;6350;6350.0;https://www.jumbo.cl/merluza-tempura-500-gr-el-golfo/p
464;jumbo;Trucha Filete Congelada 500 g;Entre Ríos;;;;;;8990;8990.0;https://www.jumbo.cl/trucha-filete-cong-entre-rios-500-g/p
465;jumbo;Varitas de Reineta Congelada 400 g;Friosur;;;;;;3190;3190.0;https://www.jumbo.cl/varitas-reineta-friosur-400-gr-1973836/p
466;jumbo;Merluza Filete Congelada 500 g;El Golfo;;;;;;5890;5890.0;https://www.jumbo.cl/filetes-de-merluza-el-golfo-500-g/p
467;jumbo;Nuggets de Merluza El Golfo Apanadas 400 g;El Golfo;;;;;;3250;3250.0;https://www.jumbo.cl/nuggets-de-merluza-500-gr-el-golfo/p
468;jumbo;Pececitos Apanados 400 g;El Golfo;;;;;;3090;3090.0;https://www.jumbo.cl/pececitos-apan-e-golfo-400gr-1972586/p
469;jumbo;Salmón Ahumado South Wind Laminado 100 g;South Wind;;;;;;5990;5990.0;https://www.jumbo.cl/salmon-ahum-fri-lamin-s-wind-100-gr-471492/p
470;jumbo;Nuggets de Reineta Friosur Apanados 400 g;Friosur;;;;;;3090;3090.0;https://www.jumbo.cl/nuggets-reineta-friosur-400-gr-1973835/p
471;jumbo;Reineta Filete Congelada 500 g;El Golfo;;;;;;8890;8890.0;https://www.jumbo.cl/filetes-de-reineta-el-golfo-bolsa-500-g-sin-piel-2/p
472;jumbo;Milanesa de Merluza Apanadas 500 g;Cuisine & Co;;;;;;4890;4890.0;https://www.jumbo.cl/milanesa-de-merluza-apanada-500-g-cuisine-and-co-1785323/p
473;jumbo;Filete de Chillo Congelado 454 g;Panamei;;;;;;5990;5990.0;https://www.jumbo.cl/ocean-perch-panamei-454gr-1996592/p
474;jumbo;Reineta Congelada 500 g;Cuisine & Co;;;;;;9990;9990.0;https://www.jumbo.cl/reineta-sin-piel-500-g-cuisine-and-co-1773231/p
475;jumbo;Porciones de Bacalao Congelado 454 g;Panamei;;;;;;9990;9990.0;https://www.jumbo.cl/cod-portion-panamei-454gr-1996591/p
476;jumbo;Salmón Trozos Congelados 500 g;Cuisine & Co;;;;;;10590;10590.0;https://www.jumbo.cl/salmon-en-trozos-500-g-cuisine-and-co-1785290/p
477;jumbo;Loin de Salmón Congelado 1.5 kg;La Crianza;;;;;;53990;53990.0;https://www.jumbo.cl/loin-de-salmon-la-crianza-sin-piel-1-5-kg/p
478;jumbo;Merluza Filete Congelado 500 g;Cuisine & Co;;;;;;4990;4990.0;https://www.jumbo.cl/merluza-filete-sin-piel-500g-cuisine-and-co-1964040/p
479;jumbo;Trucha Al Vacío Congelada 400 g;Congelados Premium;;;;;;11290;11290.0;https://www.jumbo.cl/trucha-congelada-al-vacio-400g/p
480;jumbo;Salmón Congelado 1.2 kg;Aqua;;;;;;30290;30290.0;https://www.jumbo.cl/salmon-atlantico-sin-piel-aqua-1200-grs-1894854/p
481;jumbo;Atún Congelado 500 g;Cuisine & Co;;;;;;8990;8990.0;https://www.jumbo.cl/atun-congelado-500-g-cuisine-and-co-1716103/p
482;jumbo;Loin Atún kg;Jumbo;;;;;;8995;8995.0;https://www.jumbo.cl/loin-atun-kg-1932889-kg/p
483;jumbo;Salmón Filete Congelado 500 g;Cuisine & Co;;;;;;10590;10590.0;https://www.jumbo.cl/salmon-filete-500-g-cuisine-and-co-1785289/p
484;jumbo;Hamburguesa de Salmón Cuisine & Co 100 g;Cuisine & Co;;;;;;1990;1990.0;https://www.jumbo.cl/hamburguesa-de-salmon-100-g-cuisine-and-co-1819095/p
485;jumbo;Camarón Crudo Sin Cáscara XL 500 g;Cuisine & Co;;;;;;10690;10690.0;https://www.jumbo.cl/camarones-crudos-pelados-500-g-cuisine-and-co-1842890/p
486;jumbo;Camarón Crudo con Cáscara Easy Peel Tamaño M 51/60 454 g;Panamei;;;;;;6990;6990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-51-60-908g-1994073/p
487;jumbo;Camarón Crudo con Cáscara Jumbo 1 kg;Marca Propia;;;;;;26980;26980.0;https://www.jumbo.cl/camaron-entero-10-20-champmar-kg-1997240-kg/p
488;jumbo;Camarón Crudo Pelado y Desvenado con Cola Panamá 8/12 kg;Marca Propia;;;;;;14990;14990.0;https://www.jumbo.cl/cam-cru-pel-deven-c-cola-panam-8-12-kg-1994075-kg/p
489;jumbo;Camarón Crudo con Cáscara Easy Peel Tamaño XL 21/25 454 g;Panamei;;;;;;8990;8990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-21-25-454g-1994074/p
490;jumbo;Camarón Crudo con Cáscara Easy Peel Tamaño Jumbo 16/20 454 g;Panamei;;;;;;9990;9990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-16-20-454g-1993219/p
491;jumbo;Camarón Cocido Sin Cáscara m 500 g;Mar Verde;;;;;;10790;10790.0;https://www.jumbo.cl/camarones-ecuatorianos-mar-verde-sa-500-g-cocido-c-2/p
492;jumbo;Camarón Cocido Sin Cáscara XL 500 g;Cuisine & Co;;;;;;12990;12990.0;https://www.jumbo.cl/camarones-cocidos-pelados-21/p
493;jumbo;Camarón Cocido Sin Cáscara S 100 g;Cuisine & Co;;;;;;1650;1650.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-100-g-cuisine-and-co-1768171/p
494;jumbo;Camarón Cocido Sin Cáscara Tamaño M 283 g;Panamei;;;;;;6590;6590.0;https://www.jumbo.cl/camaron-bandeja-con-dip-panamei-280g-1956123/p
495;jumbo;Camarón Cocido Sin Cáscara m 1 kg;Cuisine & Co;;;;;;13990;13990.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-medianos-1-kg-cuisine-and-co-1773221/p
496;jumbo;Camarón Cocido Sin Cáscara S 500 g;Mar Verde;;;;;;10790;10790.0;https://www.jumbo.cl/camarones-nacionales-mar-verde-sa-500-g-200300-coc/p
497;jumbo;Camarón Cocido Sin Cáscara m 500 g;Cuisine & Co;;;;;;10690;10690.0;https://www.jumbo.cl/camarones-cocidos-sin-cascara-500-g-cuisine-and-co-1624820/p
498;jumbo;Camarón Cocido con Cola Tamaño Jumbo 454 g;Panamei;;;;;;11990;11990.0;https://www.jumbo.cl/camar-coc-pel-c-cola-16-20-panamei-450g-1956124/p
499;jumbo;Camarón Cocido Sin Cáscara L 400 g;Mar Verde;;;;;;13390;13390.0;https://www.jumbo.cl/camaron-ecuatoriano-organico-400-g/p
500;jumbo;Camarón Cocido con Cola Panameño Tamaño XL 21/25 454g;Panamei;;;;;;10490;10490.0;https://www.jumbo.cl/cam-co-pel-c-cola-panam-21-25-454g-1988875/p
501;jumbo;Camarón Cocido con Cola Jumbo Granel;Pescadería Jumbo;;;;;;13990;13990.0;https://www.jumbo.cl/camaron-coc-pel-c-cola-16-20-panamei-kg-1956125-kg/p
502;jumbo;Camarón Cocido Sin Cáscara m 500 g;Cuisine & Co;;;;;;7990;7990.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-medianos-500-g-cuisine-and-co-1773222/p
503;jumbo;Camarón Entero Bikini 10/20 500 g;Cuisine & Co;;;;;;16990;16990.0;https://www.jumbo.cl/camar-ent-bikini-10-20-500g-cuisine-and-co-2000460/p
504;jumbo;Camarón Entero Cáscara Cocido 10/20 500 g;Cuisine & Co;;;;;;13990;13990.0;https://www.jumbo.cl/camar-ent-casc-coc-10-20-500g-cuisine-and-co-2000987/p
505;jumbo;Camarón Crudo con Cascara Tamaño Colosal 8/12 454 g;Panamei;;;;;;11990;11990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-8-12-340g-1992749/p
506;jumbo;Camarón Cocido Sin Cáscara S 250 g;Cuisine & Co;;;;;;4290;4290.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-250-g-cuisine-and-co-1773224/p
507;jumbo;Camarón Cocido Sin Cáscara con Cola XL 454 g;Panamei;;;;;;13990;13990.0;https://www.jumbo.cl/camaron-cocido-13-15-454-grs-2000168/p
508;jumbo;Camarón Apanado Mariposa 500 g;Cuisine & Co;;;;;;6590;6590.0;https://www.jumbo.cl/camarones-cocidos-apanados-mariposa-500-g-cuisine-and-co-1773225/p
509;jumbo;Camarón Apanado con Cola 500 g;Cuisine & Co;;;;;;6790;6790.0;https://www.jumbo.cl/camarones-cocidos-apanados-con-cola-500-g-cuisine-and-co-1773226/p
510;jumbo;Camarón Apanado Pop Corn 500 g;Cuisine & Co;;;;;;6690;6690.0;https://www.jumbo.cl/camarones-crocantes-apanados-500-g-cuisine-and-co-1773227/p
511;jumbo;Camarón Cocido Sin Cáscara S 100 g;Cuisine & Co;;;;;;1650;1650.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-100-g-cuisine-and-co-1768171/p
512;jumbo;Camarón Cocido Sin Cáscara XL 500 g;Cuisine & Co;;;;;;12990;12990.0;https://www.jumbo.cl/camarones-cocidos-pelados-21/p
513;jumbo;Camarón Cocido Sin Cáscara m 1 kg;Cuisine & Co;;;;;;13990;13990.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-medianos-1-kg-cuisine-and-co-1773221/p
514;jumbo;Camarón Cocido Sin Cáscara m 500 g;Cuisine & Co;;;;;;10690;10690.0;https://www.jumbo.cl/camarones-cocidos-sin-cascara-500-g-cuisine-and-co-1624820/p
515;jumbo;Camarón Crudo Sin Cáscara XL 500 g;Cuisine & Co;;;;;;10690;10690.0;https://www.jumbo.cl/camarones-crudos-pelados-500-g-cuisine-and-co-1842890/p
516;jumbo;Camarón Cocido Sin Cáscara m 500 g;Cuisine & Co;;;;;;7990;7990.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-medianos-500-g-cuisine-and-co-1773222/p
517;jumbo;Camarón Entero Cáscara Cocido 10/20 500 g;Cuisine & Co;;;;;;13990;13990.0;https://www.jumbo.cl/camar-ent-casc-coc-10-20-500g-cuisine-and-co-2000987/p
518;jumbo;Camarón Entero Bikini 10/20 500 g;Cuisine & Co;;;;;;16990;16990.0;https://www.jumbo.cl/camar-ent-bikini-10-20-500g-cuisine-and-co-2000460/p
519;jumbo;Camarón Apanado Mariposa 500 g;Cuisine & Co;;;;;;6590;6590.0;https://www.jumbo.cl/camarones-cocidos-apanados-mariposa-500-g-cuisine-and-co-1773225/p
520;jumbo;Camarón Cocido Sin Cáscara Tamaño M 283 g;Panamei;;;;;;6590;6590.0;https://www.jumbo.cl/camaron-bandeja-con-dip-panamei-280g-1956123/p
521;jumbo;Camarón Apanado con Cola 500 g;Cuisine & Co;;;;;;6790;6790.0;https://www.jumbo.cl/camarones-cocidos-apanados-con-cola-500-g-cuisine-and-co-1773226/p
522;jumbo;Camarón Cocido Sin Cáscara m 500 g;Mar Verde;;;;;;10790;10790.0;https://www.jumbo.cl/camarones-ecuatorianos-mar-verde-sa-500-g-cocido-c-2/p
523;jumbo;Camarón Apanado Pop Corn 500 g;Cuisine & Co;;;;;;6690;6690.0;https://www.jumbo.cl/camarones-crocantes-apanados-500-g-cuisine-and-co-1773227/p
524;jumbo;Camarón Cocido con Cola Panameño Tamaño XL 21/25 454g;Panamei;;;;;;10490;10490.0;https://www.jumbo.cl/cam-co-pel-c-cola-panam-21-25-454g-1988875/p
525;jumbo;Camarón Cocido Sin Cáscara S 500 g;Mar Verde;;;;;;10790;10790.0;https://www.jumbo.cl/camarones-nacionales-mar-verde-sa-500-g-200300-coc/p
526;jumbo;Camarón Cocido con Cola Jumbo Granel;Pescadería Jumbo;;;;;;13990;13990.0;https://www.jumbo.cl/camaron-coc-pel-c-cola-16-20-panamei-kg-1956125-kg/p
527;jumbo;Camarón Crudo con Cáscara Easy Peel Tamaño M 51/60 454 g;Panamei;;;;;;6990;6990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-51-60-908g-1994073/p
528;jumbo;Camarón Cocido con Cola Tamaño Jumbo 454 g;Panamei;;;;;;11990;11990.0;https://www.jumbo.cl/camar-coc-pel-c-cola-16-20-panamei-450g-1956124/p
529;jumbo;Camarón Cocido Sin Cáscara L 400 g;Mar Verde;;;;;;13390;13390.0;https://www.jumbo.cl/camaron-ecuatoriano-organico-400-g/p
530;jumbo;Camarón Crudo con Cáscara Jumbo 1 kg;Marca Propia;;;;;;26980;26980.0;https://www.jumbo.cl/camaron-entero-10-20-champmar-kg-1997240-kg/p
531;jumbo;Camarón Entero 16/20 con Cola Granel;South Wind;;;;;;26980;26980.0;https://www.jumbo.cl/cam-ent-1620-kg-1947538-kg/p
532;jumbo;Camarón Crudo con Cascara Tamaño Colosal 8/12 454 g;Panamei;;;;;;11990;11990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-8-12-340g-1992749/p
533;jumbo;Camarón Cocido Sin Cáscara S 250 g;Cuisine & Co;;;;;;4290;4290.0;https://www.jumbo.cl/camarones-cocidos-y-pelados-250-g-cuisine-and-co-1773224/p
534;jumbo;Camarón Crudo con Cáscara Easy Peel Tamaño XL 21/25 454 g;Panamei;;;;;;8990;8990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-21-25-454g-1994074/p
535;jumbo;Camarón Crudo Pelado y Desvenado con Cola Panamá 8/12 kg;Marca Propia;;;;;;14990;14990.0;https://www.jumbo.cl/cam-cru-pel-deven-c-cola-panam-8-12-kg-1994075-kg/p
536;jumbo;Camarón Cocido Sin Cáscara con Cola XL 454 g;Panamei;;;;;;13990;13990.0;https://www.jumbo.cl/camaron-cocido-13-15-454-grs-2000168/p
537;jumbo;Camarón Crudo con Cáscara Easy Peel Tamaño Jumbo 16/20 454 g;Panamei;;;;;;9990;9990.0;https://www.jumbo.cl/cam-cr-c-cas-ez-peel-panam-16-20-454g-1993219/p
538;jumbo;Almejas Corrientes Fresca Granel;Pescadería Jumbo;;;;;;4490;4490.0;https://www.jumbo.cl/almejas-corrientes-frescas-kg/p
539;jumbo;Ostiones Frescos Bandeja 10 un.;Pescadería Jumbo;;;;;;8990;8990.0;https://www.jumbo.cl/ostion-cultivo-fresco-un/p
540;jumbo;Erizos Frescos 200 g;Pescadería Jumbo;;;;;;11990;11990.0;https://www.jumbo.cl/erizo-pote-170-grs-unidad/p
541;jumbo;Ostras Semi Export Bandeja 20 un.;Pescadería Jumbo;;;;;;9990;9990.0;https://www.jumbo.cl/ostras-semi-exportacion-un/p
542;jumbo;Machas Frescas Granel;Pescadería Jumbo;;;;;;7990;7990.0;https://www.jumbo.cl/macha-fresca-kg/p
543;jumbo;Tabla del Mar un.;Pescadería Jumbo;;;;;;19990;19990.0;https://www.jumbo.cl/tabla-del-mar-un/p
544;jumbo;Choro Maltón Fresco Granel;Pescadería Jumbo;;;;;;3990;3990.0;https://www.jumbo.cl/choro-malton-fresco-kg/p
545;jumbo;Cholgas Frescas Granel;Pescadería Jumbo;;;;;;2990;2990.0;https://www.jumbo.cl/cholgas-corrientes-frescas-kg/p
546;jumbo;Choro Fresco Granel;Pescadería Jumbo;;;;;;2690;2690.0;https://www.jumbo.cl/choritos-corriente-f-resco-kilo/p
547;jumbo;Machas Bandeja 20 un.;Pescadería Jumbo;;;;;;8490;8490.0;https://www.jumbo.cl/bandeja-machas-20-un-1985438/p
548;jumbo;Piure Fresco 400 g;Pescadería Jumbo;;;;;;4490;4490.0;https://www.jumbo.cl/piure-pote-400-g/p
549;jumbo;Pulpo Entero Granel;Pescadería Jumbo;;;;;;14990;14990.0;https://www.jumbo.cl/pulpo-kilo/p
550;jumbo;Ulte Fresco 400 g;Pescadería Jumbo;;;;;;2990;2990.0;https://www.jumbo.cl/ulte-pote-400-g/p
551;jumbo;Locos Cocidos Frescos 3 un.;Alimex;;;;;;17990;17990.0;https://www.jumbo.cl/locos-bja-alimex-3-unid/p
552;jumbo;Jibia Filete Granel;Pescadería Jumbo;;;;;;3495;3495.0;https://www.jumbo.cl/jibia-filete-prov-kg/p
553;jumbo;Anillos de Calamar Apanados 400 g;Cuisine & Co;;;;;;5690;5690.0;https://www.jumbo.cl/anillos-de-calamar-apanados-400-g-cuisine-and-co-1843962/p
554;jumbo;Machas Parmesanas Cuisine & Co Congeladas 250 g;Cuisine & Co;;;;;;11290;11290.0;https://www.jumbo.cl/machas-parmesanas-congelados-12-uni-1861050/p
555;jumbo;Carne de Jaiba Premium Congelada 500 g;Cuisine & Co;;;;;;12190;12190.0;https://www.jumbo.cl/carna-de-jaiba-congelada-500-g/p
556;jumbo;Almeja Juliana Congelada 500 g;South Wind;;;;;;4090;4090.0;https://www.jumbo.cl/almeja-juliana-south-wind-500-g/p
557;jumbo;Ostiones Premium Media Concha Congelado 500 g;Cuisine & Co;;;;;;12990;12990.0;https://www.jumbo.cl/ostiones-media-concha-congelados-500-g/p
558;jumbo;Surtido de Mariscos 500 g;Mar Verde;;;;;;3990;3990.0;https://www.jumbo.cl/surtido-de-mariscos-mar-verde-500-g/p
559;jumbo;Choritos con Concha Congelados 454 g;San José;;;;;;2490;2490.0;https://www.jumbo.cl/choritos-con-concha-san-jose-454-g/p
560;jumbo;Ostiones Parmesanos Cuisine & Co Congelados 360 g;Cuisine & Co;;;;;;13190;13190.0;https://www.jumbo.cl/ostiones-parmesanos-congelados-8-uni-1861051/p
561;jumbo;Pinzas de Jaiba Premium Congelado 500 g;Cuisine & Co;;;;;;12790;12790.0;https://www.jumbo.cl/pinzas-de-jaiba-congelada-500-g/p
562;jumbo;Colas de Langosta Norteamérica Luke’s 198 g;Lukes;;;;;;24990;24990.0;https://www.jumbo.cl/colas-langosta-norteamaerica-lukes-198gr-2007047/p
