sku,name,brand,net_content,unit,price,list_price,discount_price,in_offer,saving_text,ppum,ppum_list_price,detail_url,image_url,group_name,category_name,category_url,source_next_data_url,extracted_at
766,Agua purificada Benedictino sin gas botella 1.5 L,Benedictino,1 un,litro,950,950,,False,,$633 x litro,$633 x litro,https://www.unimarc.cl/agua-min-benedictino-s-gas-1-5-l/p,https://unimarc.vtexassets.com/arquivos/ids/205097/000000000000186401-UN-01.jpg?v=637412623806270000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
1172,Agua purificada Benedictino sin gas bidón 6.5 L,Benedictino,1 un,litro,2190,2190,,False,,$337 x litro,$337 x litro,https://www.unimarc.cl/agua-min-benedictino-s-gas-bidon-6-l/p,https://unimarc.vtexassets.com/arquivos/ids/205112/000000000000570568-UN-01.jpg?v=637412638610970000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
230,Agua mineral Vital sin gas botella 1.6 L,Vital,1 un,litro,990,990,,False,,$619 x litro,$619 x litro,https://www.unimarc.cl/agua-min-vital-s-gas-1-6-l-no-retor/p,https://unimarc.vtexassets.com/arquivos/ids/252894/000000000000031263-UN-01.jpg?v=638983752576000000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
4423,Agua purificada Benedictino sin gas botella 500 ml,Benedictino,1 un,litro,910,910,,False,,$1.820 x litro,$1.820 x litro,https://www.unimarc.cl/agua-benedictino-pet-s-gas-500-cc/p,https://unimarc.vtexassets.com/arquivos/ids/249456/000000000000186399-UN-01.jpg?v=638851049681100000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
84609,Agua mineral Cachantun sin gas 600 ml,Cachantun,1 un,litro,820,820,,False,,$1.367 x litro,$1.367 x litro,https://www.unimarc.cl/agua-mineral-s-gas-cachantun-pet-600-ml/p,https://unimarc.vtexassets.com/arquivos/ids/245220/000000000000664949-UN-01.jpg?v=638669494796930000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
93222,Agua mineral sin gas Manantial 3L,Manantial,1 un,litro,1000,1090,1000,True,Ahorras $90,$333 x litro,$363 x litro,https://www.unimarc.cl/agua-mineral-sin-gas-manantial-pet-3lt/p,https://unimarc.vtexassets.com/arquivos/ids/254799/000000000000670309-UN-01.jpg?v=639033167708770000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
86819,Agua mineral Cachantun sin gas 2.5 L,Cachantun,1 un,litro,1490,1490,,False,,$596 x litro,$596 x litro,https://www.unimarc.cl/agua-mineral-sin-gas-cachantun-pet-2-5lt/p,https://unimarc.vtexassets.com/arquivos/ids/237839/000000000000666068-UN-01.jpg?v=638439717104130000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
3257,Agua mineral Cachantun sin gas 1.6 L,Cachantun,1 un,litro,1150,1150,,False,,$719 x litro,$719 x litro,https://www.unimarc.cl/agua-cachantun-s-gas-no-ret-1-6-lt/p,https://unimarc.vtexassets.com/arquivos/ids/237614/000000000000022865-UN-01.jpg?v=638434287106070000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
80250,Agua purificada Benedictino sin gas botella 3 L,Benedictino,1 un,litro,1290,1290,,False,,$430 x litro,$430 x litro,https://www.unimarc.cl/agua-benedictino-s-gas-3-lt/p,https://unimarc.vtexassets.com/arquivos/ids/222249/000000000000989932-UN-01.jpg?v=637750254970600000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
161,Agua mineral Vital sin gas botella 600 ml,Vital,1 un,litro,930,930,,False,,$1.550 x litro,$1.550 x litro,https://www.unimarc.cl/agua-min-vital-s-gas-600-ml-no-retor/p,https://unimarc.vtexassets.com/arquivos/ids/252893/000000000000023281-UN-01.jpg?v=638983751953300000,Aguas,Agua sin gas,https://www.unimarc.cl/category/bebidas-y-licores/aguas/agua-sin-gas,https://www.unimarc.cl/_next/data/0ucQ92dO_m9T9joH0FjVV/category/bebidas-y-licores/aguas/agua-sin-gas.json?categories=bebidas-y-licores&categories=aguas&categories=agua-sin-gas,2026-02-18T12:42:53
