cba_name;formato_objetivo;supermarket;sku;name;brand;price_num;list_price_num;fallback_price_num;discount_price_num;unit;net_content;unit_family;size_std;price_per_unit_web;price_per_unit_list_web;price_per_std_unit_calc;category_std;subcategory;last_category;premium_score;detail_url
Leche líquida entera;1 litro premium;unimarc;83190;Pack leche entera Los Peumos 12 un de 1 L;Los Peumos;12840.0;12840.0;11400.0;114000.0;litro;1 un;volume;1000.0;;;12.84;;Leches y cremas;Leches blancas;13.0;https://www.unimarc.cl/leche-entera-tetra-los-peumos-1lt-2/p
Leche líquida entera;1 litro premium;unimarc;65430;Pack leche entera Loncoleche 12 un 1 L;Loncoleche;13320.0;13320.0;12600.0;126000.0;litro;1 un;volume;1000.0;;;13.32;;Leches y cremas;Leches blancas;13.0;https://www.unimarc.cl/leche-entera-s-t-loncoleche-1-lt-2/p
Yogurt;premium tradicional;jumbo;53885;Yogurt Batido Nestlé Frutilla 115 g;Nestlé;290.0;290.0;290.0;;;;mass;115.0;;;2.5217391304347827;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yogurth-batido-nestle-115-g-frutilla/p
Yogurt;premium tradicional;jumbo;53886;Yogurt Batido Nestlé Vainilla 115 g;Nestlé;290.0;290.0;290.0;;;;mass;115.0;;;2.5217391304347827;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yogurth-batido-nestle-115-g-vainilla/p
Yogurt;premium tradicional;jumbo;6979;Yogurt Batido Colun Vainilla 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-vainilla-125-g/p
Yogurt;premium tradicional;jumbo;6972;Yogurt Batido Colun Frutilla 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-frutilla-125-g/p
Yogurt;premium tradicional;jumbo;6977;Yogurt Batido Colun Piña 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-pina-125-g/p
Yogurt;premium tradicional;jumbo;6974;Yogurt Batido Colun Mora 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-mora-125-g/p
Yogurt;premium tradicional;jumbo;7074;Yogurt Batido Soprole Frutilla 120 g;Soprole;330.0;330.0;330.0;;;;mass;120.0;;;2.75;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-soprole-120-g-frutilla/p
Yogurt;premium tradicional;jumbo;6978;Yogurt Batido Colun Plátano 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-platano-125-g/p
Yogurt;premium tradicional;jumbo;6967;Yogurt Batido Colun Damasco 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-125-g-damasco/p
Yogurt;premium tradicional;jumbo;6968;Yogurt Batido Colun Frambuesa 125 g;Colun;330.0;330.0;330.0;;;;mass;125.0;;;2.64;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-colun-125-g-frambuesa/p
Yogurt;premium tradicional;jumbo;7095;Yogurt Batido Soprole Vainilla 120 g;Soprole;330.0;330.0;330.0;;;;mass;120.0;;;2.75;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-soprole-vainilla-120-g-2/p
Yogurt;premium tradicional;jumbo;7087;Yogurt Batido Soprole Damasco 120 g;Soprole;330.0;330.0;330.0;;;;mass;120.0;;;2.75;;;Yoghurt Batido;11.5;https://www.jumbo.cl/yoghurt-batido-soprole-damasco-120-g-2/p
Queso gouda;premium;unimarc;90828;Queso gouda Surlat laminado sin lactosa 200 g;Surlat;3550.0;3550.0;3550.0;;Kg;1 un;mass;200.0;;;17.75;;Quesos;Gauda y ranco;7.0;https://www.unimarc.cl/queso-gouda-lam-s-lactosa-surlat-200gr/p
Chocolate;barra premium;jumbo;126046;Chocolate de Leche Milka 80 g;Milka;1890.0;1890.0;1890.0;;;;mass;80.0;;;23.625;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-milka-leche-80-gr-1961629/p
Chocolate;barra premium;jumbo;126046;Chocolate de Leche Milka 80 g;Milka;1890.0;1890.0;1890.0;;;;mass;80.0;;;23.625;;;Chocolates (Mostrar todo);10.0;https://www.jumbo.cl/chocolate-milka-leche-80-gr-1961629/p
Chocolate;barra premium;jumbo;122281;Chocolate Sahne Nuss Barra 90 g;Nestlé;2590.0;2590.0;2590.0;;;;mass;90.0;;;28.77777777777778;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-barra-sahne-nuss-90gr-cl-1950912/p
Chocolate;barra premium;jumbo;126000;Chocolate de Leche Milka 125 g;Milka;2850.0;2850.0;2850.0;;;;mass;125.0;;;22.8;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-milka-leche-125-gr-1961630/p
Chocolate;barra premium;jumbo;148968;Chocolate Milka Relleno con Avellanas Enteras 95 g;Milka;2990.0;2990.0;2990.0;;;;mass;95.0;;;31.473684210526315;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-milka-2039035/p
Chocolate;barra premium;jumbo;55313;Chocolate de Leche Milka Relleno con Oreo y Crema 100 g;Milka;2990.0;2990.0;2990.0;;;;mass;100.0;;;29.9;;;Chocolates en Barra;10.0;https://www.jumbo.cl/oreo-milka-100-g/p
Chocolate;barra premium;jumbo;148969;Chocolate Milka Extra Cacao 36% 90 g;Milka;2990.0;2990.0;2990.0;;;;mass;90.0;;;33.22222222222222;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-milka-2039036/p
Chocolate;barra premium;jumbo;150345;Chocolate Milka Sándwich 87 g;Milka;2990.0;2990.0;2990.0;;;;mass;87.0;;;34.367816091954026;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-87g-milk-2039810/p
Chocolate;barra premium;jumbo;148965;Chocolate Blanco Milka 90 g;Milka;2990.0;2990.0;2990.0;;;;mass;90.0;;;33.22222222222222;;;Chocolates en Barra;10.0;https://www.jumbo.cl/chocolate-milka-2037151/p
Chocolate;barra premium;jumbo;148968;Chocolate Milka Relleno con Avellanas Enteras 95 g;Milka;2990.0;2990.0;2990.0;;;;mass;95.0;;;31.473684210526315;;;Chocolates (Mostrar todo);10.0;https://www.jumbo.cl/chocolate-milka-2039035/p
Chocolate;barra premium;jumbo;55313;Chocolate de Leche Milka Relleno con Oreo y Crema 100 g;Milka;2990.0;2990.0;2990.0;;;;mass;100.0;;;29.9;;;Chocolates (Mostrar todo);10.0;https://www.jumbo.cl/oreo-milka-100-g/p
Chocolate;barra premium;jumbo;148969;Chocolate Milka Extra Cacao 36% 90 g;Milka;2990.0;2990.0;2990.0;;;;mass;90.0;;;33.22222222222222;;;Chocolates (Mostrar todo);10.0;https://www.jumbo.cl/chocolate-milka-2039036/p
Chocolate;barra premium;lider;4000042206;Barra De Chocolate Con Leche Y Caramelo, 48 g;;1350.0;1350.0;1350.0;;;;mass;48.0;;;28.125;;Chocolates > Chocolates;;6.0;https://super.lider.cl/ip/variedad/00004000042206
Chocolate;barra premium;lider;780462833028;Cuchuflí Chocolate 5Un, 75 g;;1490.0;1490.0;1490.0;;;;mass;75.0;;;19.866666666666667;;Fruta Colación > Bizcochos;;6.0;https://super.lider.cl/ip/pasteleria/00780462833028
Chocolate;barra premium;lider;dom_15;Cuchuflí Chocolate 5Un, 75 g;;1490.0;1490.0;1490.0;;;;mass;75.0;;;19.866666666666667;;Pastelería > Dulces Artesanales;;6.0;https://super.lider.cl/ip/pasteleria/00780462833028
Chocolate;barra premium;lider;789100024876;Chocolate Kit Kat 4 Fingers Milk, 42 g;;1990.0;1990.0;56.0;;;;mass;42.0;;;47.38095238095238;;Chocolates > Chocolates;;6.0;https://super.lider.cl/ip/variedad/00789100024876
Chocolate;barra premium;lider;780221511082;Huevitos de Chocolate Rellenos Pascua, 126 g;;2000.0;2000.0;2000.0;;;;mass;126.0;;;15.873015873015873;;Chocolates > Chocolates;;6.0;https://super.lider.cl/ip/variedad/00780221511082
Chocolate;barra premium;lider;4000059637;Barra de Chocolate con Leche Fun Size 5 Un, 73 g;;2150.0;2150.0;2150.0;;;;mass;73.0;;;29.45205479452055;;Chocolates > Chocolates;;6.0;https://super.lider.cl/ip/variedad/00004000059637
Chocolate;barra premium;lider;780291005420;Leche Semidescremada Chocolate Caja, 200 g;;2450.0;2450.0;80.0;;;;mass;200.0;;;12.25;;Fruta Colación > Saborizadas;;6.0;https://super.lider.cl/ip/leche/00780291005420
Chocolate;barra premium;lider;780291000079;Leche Semidescremada Sin Lactosa Chocolate Caja, 200 g;;2450.0;2450.0;80.0;;;;mass;200.0;;;12.25;;Fruta Colación > Sin Lactosa Vegetales y Proteínas;;6.0;https://super.lider.cl/ip/leche/00780291000079
Chocolate;barra premium;lider;dom_28;Leche Semidescremada Chocolate Caja, 200 g;;2450.0;2450.0;80.0;;;;mass;200.0;;;12.25;;Leche > Individuales;;6.0;https://super.lider.cl/ip/leche/00780291005420
Chocolate;barra premium;lider;dom_34;Leche Semidescremada Sin Lactosa Chocolate Caja, 200 g;;2450.0;2450.0;80.0;;;;mass;200.0;;;12.25;;Leche > Individuales;;6.0;https://super.lider.cl/ip/leche/00780291000079
Chocolate;barra premium;lider;868107600536;Chocolate Dubai, 35 g;;2790.0;2790.0;2790.0;;;;mass;35.0;;;79.71428571428571;;Chocolates > Chocolates;;6.0;https://super.lider.cl/ip/variedad/00868107600536
Chocolate;barra premium;lider;770201108814;Marshmallows cubiertos de Chocolate, 142 g;;3000.0;3000.0;3000.0;;;;mass;142.0;;;21.12676056338028;;Chocolates > Chocolates;;6.0;https://super.lider.cl/ip/variedad/00770201108814
Chocolate;barra premium;unimarc;91559;Chocolate Nestlé chocolito 88 g;Nestle;1590.0;1590.0;1590.0;;Kg;1 un;mass;88.0;;;18.068181818181817;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-chocolito-nestle-88gr/p
Chocolate;barra premium;unimarc;91560;Chocolate Nestlé crocanty 88 g;Nestle;1590.0;1590.0;1590.0;;Kg;1 un;mass;88.0;;;18.068181818181817;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-crocanty-nestle-88gr/p
Chocolate;barra premium;unimarc;86713;Chocolate Trencito Nestlé balls doypack 105 g;Trencito;1590.0;1590.0;1590.0;;Kg;1 un;mass;105.0;;;15.142857142857142;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-trencito-balls-105-gr/p
Chocolate;barra premium;unimarc;86710;Chocolate Super 8 balls doypack 105 g;Nestle;1590.0;1590.0;1590.0;;Kg;1 un;mass;105.0;;;15.142857142857142;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-super-8-balls-nestle-105gr/p
Chocolate;barra premium;unimarc;13084;Chocolate Capri guinda 90 g;Nestle;1650.0;1650.0;1650.0;;Kg;1 un;mass;90.0;;;18.333333333333332;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-capri-guinda-90-gr/p
Chocolate;barra premium;unimarc;13083;Chocolate Capri almendra 90 g;Nestle;1650.0;1650.0;1650.0;;Kg;1 un;mass;90.0;;;18.333333333333332;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-capri-almendra-90-gr/p
Chocolate;barra premium;unimarc;13079;Chocolate Capri frutilla 90 g;Nestle;1650.0;1650.0;1650.0;;Kg;1 un;mass;90.0;;;18.333333333333332;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-capri-frutilla-90-gr/p
Chocolate;barra premium;unimarc;13082;Chocolate Capri trufa 90 g;Nestle;1650.0;1650.0;1650.0;;Kg;1 un;mass;90.0;;;18.333333333333332;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/choc-capri-trufa-90-gr/p
Chocolate;barra premium;unimarc;71525;Chocolate Milka blanco mensajes 55 g;Milka;1690.0;1690.0;1690.0;;Kg;1 un;mass;55.0;;;30.727272727272727;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-mensajes-blanco-milka-55-gr/p
Chocolate;barra premium;unimarc;71465;Chocolate Milka leche mensajes 55 g;Milka;1690.0;1690.0;1690.0;;Kg;1 un;mass;55.0;;;30.727272727272727;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-mensajes-leche-milka-55-gr/p
Chocolate;barra premium;unimarc;71511;Chocolate de leche Milka mensajes 55 g Chocolate Milka leche mensajes 55 g;Milka;1690.0;1690.0;1690.0;;Kg;1 un;mass;55.0;;;30.727272727272727;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-msjes-oreo-milka-55-gr-leche/p
Chocolate;barra premium;unimarc;2226;Chocolate trencito Nestlé 80 g;Nestle;1750.0;1750.0;1750.0;;Kg;1 un;mass;80.0;;;21.875;;Chocolates y confites;Chocolates;10.0;https://www.unimarc.cl/chocolate-trencito-nestle-80-gr/p
Jamón de cerdo;premium;jumbo;87838;Jamón Pierna Artesanal Winter 200 g;Winter;2350.0;2350.0;2350.0;;;;mass;200.0;;;11.75;;;Jamones;10.0;https://www.jumbo.cl/jamon-pierna-artesanal-200-g-2/p
Jamón de cerdo;premium;jumbo;74299;Jamón Pierna PF Acaramelado 125 g;PF;2390.0;2390.0;2390.0;;;;mass;125.0;;;19.12;;;Jamones;10.0;https://www.jumbo.cl/jamon-pierna-acaramelado-pf-125-g/p
Jamón de cerdo;premium;jumbo;98010;Jamón Pierna La Preferida 125 g;La Preferida;2440.0;2440.0;2440.0;;;;mass;125.0;;;19.52;;;Fiambres (Mostrar todo);10.0;https://www.jumbo.cl/jamon-pierna-125-g-1859903/p
Jamón de cerdo;premium;jumbo;98010;Jamón Pierna La Preferida 125 g;La Preferida;2440.0;2440.0;2440.0;;;;mass;125.0;;;19.52;;;Jamones;10.0;https://www.jumbo.cl/jamon-pierna-125-g-1859903/p
Jamón de cerdo;premium;jumbo;111239;Jamón Centenario La Preferida Colonial 125 g;La Preferida;2440.0;2440.0;2440.0;;;;mass;125.0;;;19.52;;;Jamones;10.0;https://www.jumbo.cl/jamon-colonial-cp-centenario-lp-125g-1905118/p
Jamón de cerdo;premium;jumbo;111240;Jamón Centenario La Preferida Acaramelado 125 g;La Preferida;2440.0;2440.0;2440.0;;;;mass;125.0;;;19.52;;;Jamones;10.0;https://www.jumbo.cl/jamon-acaram-cp-centenario-lp-125g-1905119/p
Jamón de cerdo;premium;jumbo;60091;Pizza Jamón Queso Individual 250 g;PF;2950.0;2950.0;2950.0;;;;mass;250.0;;;11.8;;;Pizzas y Pastas Congeladas;10.0;https://www.jumbo.cl/pizza-pf-jamon-queso-individual-250-g/p
Jamón de cerdo;premium;jumbo;10606;Jamón Pierna La Preferida 200 g;La Preferida;3290.0;3290.0;2490.0;;;;mass;200.0;;;16.45;;;Fiambres (Mostrar todo);10.0;https://www.jumbo.cl/jamon-pierna-la-preferida-200-g/p
Jamón de cerdo;premium;jumbo;10606;Jamón Pierna La Preferida 200 g;La Preferida;3290.0;3290.0;2490.0;;;;mass;200.0;;;16.45;;;Jamones;10.0;https://www.jumbo.cl/jamon-pierna-la-preferida-200-g/p
Jamón de cerdo;premium;jumbo;101599;Jamón Pierna La Preferida Corte Pluma 250 g;La Preferida;3990.0;3990.0;3990.0;;;;mass;250.0;;;15.96;;;Jamones;10.0;https://www.jumbo.cl/jamon-pierna-corte-pluma-la-pref-250g-1872165/p
Jamón de cerdo;premium;jumbo;18399;Jamón Serrano La Preferida 80 g;La Preferida;4150.0;4150.0;4150.0;;;;mass;80.0;;;51.875;;;Jamón Serrano, Lomo Kassler y Otros;10.0;https://www.jumbo.cl/jamon-serrano-la-preferida-80-g/p
Jamón de cerdo;premium;jumbo;39392;Pizza Listo Congelada Jamón Queso 465 g;PF;5490.0;5490.0;5490.0;;;;mass;465.0;;;11.806451612903226;;;Comidas Congeladas (Mostrar todo);10.0;https://www.jumbo.cl/pizza-pf-listo-congelada-jamon-queso-465-g/p
Jamón de cerdo;premium;lider;dom_9;Paté De Jamón Untable, 125 g;;5680.0;5680.0;70.0;;;;mass;125.0;;;45.44;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700440
Jamón de cerdo;premium;lider;dom_8;Paté de Jamón Embutido Untable, 125 g;;6240.0;6240.0;780.0;;;;mass;125.0;;;49.92;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000313
Jamón de cerdo;premium;lider;dom_25;Jamón Sándwich Artesanal de Cerdo Bolsa, 250 g;;6360.0;6360.0;200.0;;;;mass;250.0;;;25.44;;Fiambres y Embutidos > Jamón de Cerdo;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700215
Jamón de cerdo;premium;lider;dom_6;Pizza Jamón Queso, 250 g;;8000.0;8000.0;590.0;;;;mass;250.0;;;32.0;;Comidas Congeladas > Pizzas Congeladas;;6.0;https://super.lider.cl/ip/platos-listos-individuales/00780193001508
Jamón de cerdo;premium;lider;dom_36;Galletas Saladas Sabor Jamón Ahumado, 216 g;;8287.0;8287.0;1790.0;;;;mass;216.0;;;38.36574074074074;;Snacks y Picoteo > Galletas Saladas;;6.0;https://super.lider.cl/ip/snacks-y-picoteo/00762220231229
Jamón de cerdo;premium;lider;dom_15;Escalopa Kayser de Vacuno Jamón Queso, 120 g;;8333.0;8333.0;390.0;;;;mass;120.0;;;69.44166666666666;;Hamburguesas y Churrascos > Apanados;;6.0;https://super.lider.cl/ip/hamburguesas-y-churrascos/00780193001406
Jamón de cerdo;premium;lider;dom_16;Suprema de Pollo Jamón Queso, 120 g;;8333.0;8333.0;1000.0;;;;mass;120.0;;;69.44166666666666;;Hamburguesas y Churrascos > Apanados;;6.0;https://super.lider.cl/ip/hamburguesas-y-churrascos/00780193001398
Jamón de cerdo;premium;lider;dom_8;Pizza Jamón Queso Congelada, 465 g;;9011.0;9011.0;4190.0;;;;mass;465.0;;;19.378494623655914;;Comidas Congeladas > Pizzas Congeladas;;6.0;https://super.lider.cl/ip/platos-listos-familiar/00780193001326
Jamón de cerdo;premium;lider;dom_11;Pasta Jamón Serrano Embutidos, 125 g;;9200.0;9200.0;1150.0;;;;mass;125.0;;;73.6;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000930
Jamón de cerdo;premium;lider;dom_15;Jamón Pierna Artesanal, 200 gr;;9450.0;9450.0;400.0;;;;mass;200.0;;;47.25;;Fiambres y Embutidos > Jamón de Cerdo;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700178
Jamón de cerdo;premium;lider;dom_12;Jamón Pierna Sandwich Tradicional, 200 gr;;10000.0;10000.0;250.0;;;;mass;200.0;;;50.0;;Fiambres y Embutidos > Jamón de Cerdo;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193002111
Jamón de cerdo;premium;lider;dom_18;Jamón Colonial, 200 g;;10000.0;10000.0;750.0;;;;mass;200.0;;;50.0;;Fiambres y Embutidos > Jamón de Cerdo;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700159
Jamón de cerdo;premium;unimarc;3557;Paté de jamón PF 125 g;Pf;810.0;810.0;810.0;;Kg;1 un;mass;125.0;;;6.48;;Fiambres y embutidos;Paté;10.0;https://www.unimarc.cl/pate-de-jamon-pf-125-gr/p
Jamón de cerdo;premium;unimarc;36267;Paté de jamón La preferida teewurst 125 g;La Preferida;1790.0;1790.0;1790.0;;Kg;1 un;mass;125.0;;;14.32;;Fiambres y embutidos;Paté;10.0;https://www.unimarc.cl/pate-jamon-teewurst-la-preferida-125-grs/p
Jamón de cerdo;premium;unimarc;58721;Pizza PF Listo congelada jamón queso 250 g;Pf Listo;2790.0;2790.0;2350.0;23500.0;Kg;1 un;mass;250.0;;;11.16;;Platos congelados;Pizza;10.0;https://www.unimarc.cl/pizza-jamon-queso-cong-pf-listo-250-gr/p
Jamón de cerdo;premium;unimarc;93384;Sándwich PF Listo de jamón y queso 175 gr;Pf Listo;2990.0;2990.0;2690.0;26900.0;Kg;1 un;mass;175.0;;;17.085714285714285;;Comida instantánea y preparada;Sandwich y tortillas;10.0;https://www.unimarc.cl/sandwich-pf-listo-175gr-jamon-queso/p
Jamón de cerdo;premium;unimarc;9957;Pizza PF Listo jamón queso congelada caja 465 g;Pf Listo;4990.0;4990.0;4990.0;;Kg;1 un;mass;465.0;;;10.731182795698924;;Platos congelados;Pizza;10.0;https://www.unimarc.cl/pizza-jamon-queso-pf-listo-465-g/p
Jamón de cerdo;premium;unimarc;1231;Pizza PF listo jamón queso 465 g;Pf Listo;4990.0;4990.0;4290.0;42900.0;Kg;1 un;mass;465.0;;;10.731182795698924;;Comida instantánea y preparada;Fideos y pastas;10.0;https://www.unimarc.cl/pizza-a-la-piedra-jamon-queso-listo-465-g/p
Jamón de cerdo;premium;unimarc;89270;Paté de jamón Fundo Río Alegre 125 g;Fundo Rio Alegre;710.0;710.0;710.0;;Kg;1 un;mass;125.0;;;5.68;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-jamon-fundo-rio-alegre-125-gr-2/p
Jamón de cerdo;premium;unimarc;49967;Maní crocante Millantú jamón ahumado doy pack 100 g;Millantu;930.0;930.0;820.0;8200.0;Kg;1 un;mass;100.0;;;9.3;;Cóctel y snacks;Frutos secos;6.0;https://www.unimarc.cl/mani-crocante-millantu-10-jamon-ahumado/p
Jamón de cerdo;premium;unimarc;13358;Pasta jamón Receta del Abuelo 125 g;Receta Del Abuelo;1150.0;1150.0;1150.0;;Kg;1 un;mass;125.0;;;9.2;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-jamon-receta-del-abuelo-125-gr-2/p
Jamón de cerdo;premium;unimarc;16000;Pasta jamón serrano Receta del Abuelo 125 g;Receta Del Abuelo;1190.0;1190.0;1190.0;;Kg;1 un;mass;125.0;;;9.52;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-jamon-serr-receta-del-abuelo-125-gr/p
Jamón de cerdo;premium;unimarc;81842;Twistos jamón ibérico 100 g;Twistos;1390.0;1390.0;1390.0;;Kg;1 un;mass;100.0;;;13.9;;Cóctel y snacks;Snack;6.0;https://www.unimarc.cl/twistos-100-gr-jamon-iberico/p
Jamón de cerdo;premium;unimarc;83086;Galletas Grill jamón serrano 140 g;Grill;1890.0;1890.0;1890.0;;Kg;1 un;mass;140.0;;;13.5;;Cóctel y snacks;Galletas cóctel;6.0;https://www.unimarc.cl/galletas-grill-140-gr-jamon-serrano/p
Paté;premium;jumbo;36125;Paté Foie Perello 100 g;Perelló;1450.0;1450.0;1450.0;;;;mass;100.0;;;14.5;;;Pastas Untables;6.0;https://www.jumbo.cl/pate-foie-perello-100-g/p
Paté;premium;jumbo;36126;Paté Ternera Perello 100 g;Perelló;1450.0;1450.0;1450.0;;;;mass;100.0;;;14.5;;;Pastas Untables;6.0;https://www.jumbo.cl/pate-ternera-perello-100-g/p
Paté;premium;jumbo;26757;Paté Pavo Al Cognac 100 g;Castillo;3050.0;3050.0;3050.0;;;;mass;100.0;;;30.5;;;Pastas Untables;6.0;https://www.jumbo.cl/pate-pavo-al-cognac-castillo-100-g/p
Paté;premium;jumbo;26758;Paté Finas Hierbas 100 g;Castillo;3050.0;3050.0;3050.0;;;;mass;100.0;;;30.5;;;Pastas Untables;6.0;https://www.jumbo.cl/pate-finas-hierbas-castillo-100-g/p
Paté;premium;jumbo;102120;Paté Foie Henaff 130 g;Henaff;3740.0;3740.0;3740.0;;;;mass;130.0;;;28.76923076923077;;;Mariscos en Conserva;6.0;https://www.jumbo.cl/pate-foie-henaff-130-gr-1876543/p
Paté;premium;jumbo;102120;Paté Foie Henaff 130 g;Henaff;3740.0;3740.0;3740.0;;;;mass;130.0;;;28.76923076923077;;;Pastas Untables;6.0;https://www.jumbo.cl/pate-foie-henaff-130-gr-1876543/p
Paté;premium;lider;dom_1;Paté Ternera Embutido Untable, 125 g;;5680.0;5680.0;70.0;;;;mass;125.0;;;45.44;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700430
Paté;premium;lider;dom_6;Paté Ternera Embutido Untable, 125 g;;6240.0;6240.0;780.0;;;;mass;125.0;;;49.92;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000311
Paté;premium;lider;dom_7;Paté de Campo Premium Embutido, 125 g;;7600.0;7600.0;140.0;;;;mass;125.0;;;60.8;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000821
Paté;premium;lider;dom_4;Paté Teewurst, 125 g;;8000.0;8000.0;90.0;;;;mass;125.0;;;64.0;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193001737
Paté;premium;lider;dom_3;Paté de Ternera, 125 g;;9200.0;9200.0;1150.0;;;;mass;125.0;;;73.6;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000931
Paté;premium;lider;dom_2;Paté Sabor Ternera, 160 gr;;10800.0;10800.0;1350.0;;;;mass;160.0;;;67.5;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780191600071
Paté;premium;lider;dom_18;Paté de Cerdo Embutido, 125 g;;11600.0;11600.0;1450.0;;;;mass;125.0;;;92.8;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780197000014
Paté;premium;lider;dom_20;Paté De Ternera, 125 g;;12720.0;12720.0;1590.0;;;;mass;125.0;;;101.76;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780465258023
Paté;premium;lider;dom_21;Paté De Cerdo, 125 g;;12720.0;12720.0;1590.0;;;;mass;125.0;;;101.76;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780465258024
Paté;premium;lider;dom_16;Paté Sabor Ternera, 135 gr;;13500.0;13500.0;1890.0;;;;mass;135.0;;;100.0;;Fiambres y Embutidos > Patés;;6.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780956960020
Paté;premium;lider;dom_43;Morcilla Blanca Paté Tradicional, 120 gr;;15750.0;15750.0;1890.0;;;;mass;120.0;;;131.25;;Fiambres y Embutidos > Parrilleros;;6.0;https://super.lider.cl/ip/todas-las-carnes/00780956960036
Paté;premium;lider;dom_5;Paté de Ternera Lata, 100 g;;15900.0;15900.0;1590.0;;;;mass;100.0;;;159.0;;Snacks y Picoteo > Untables;;6.0;https://super.lider.cl/ip/snacks-y-picoteo/00780122310001
Paté;premium;unimarc;4431;Paté de ternera PF 125 g;Pf;810.0;810.0;810.0;;Kg;1 un;mass;125.0;;;6.48;;Fiambres y embutidos;Paté;10.0;https://www.unimarc.cl/pate-de-ternera-pf-125-gr/p
Paté;premium;unimarc;89268;Paté de ternera Fundo Río Alegre 125 g;Fundo Rio Alegre;710.0;710.0;710.0;;Kg;1 un;mass;125.0;;;5.68;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-ternera-fundo-rio-alegre-125-gr-2/p
